"Transaction ID",Date,Year,"Customer ID","Customer Name",Gender,Age,"age group",Product,"Product Name",Category,Quantity,"Unit Price",avg_unit_price,"Total Sale","Payment Method",Location,"Sales Rep ID","Sales Rep","Discount Applied","Return Status"
TXN04566,2022-11-06,2022,CUST04566,"Vivian Ifeoma",Female,53,Old,Keyboard,Electronics,Electronics,10,287,0.060,2876,POS,Ibadan,SP047,"Nwafor Tosin",None,Returned
TXN04567,2023-05-16,2023,CUST04567,"Chinonso Sola",Male,30,Adult,Charger,Accessories,Accessories,12,156,0.030,1881,PayPal,"Port Harcourt",SP020,"Olamide Olamide",$31,Returned
TXN04568,2023-03-06,2023,CUST04568,"Elijah Pius",Female,58,Old,"Bluetooth Speaker",Electronics,Electronics,5,278,0.060,1394,POS,Kano,SP064,"Kelechi Ifechukwu",$10,Returned
TXN04569,2023-06-12,2023,CUST04569,"Pius Oyinade",Female,58,Old,"Flash Drive",Accessories,Accessories,12,213,0.040,2567,"Bank Transfer",Enugu,SP084,"Uzochi Ugo",$4,Returned
TXN04570,2024-11-05,2024,CUST04570,"Tobi Nkem",Male,50,Old,Monitor,Electronics,Electronics,8,229,0.050,1832,Cash,Jos,SP046,"Yemi Olamide",None,"Not Returned"
TXN04571,2022-04-28,2022,CUST04571,"Bola Ifeoma",Female,23,"Young Adult","Phone Case",Accessories,Accessories,1,136,0.030,136,Cash,Ibadan,SP078,"Daniel Olufunke",$47,Returned
TXN04572,2022-04-17,2022,CUST04572,"David Damilola",Male,21,"Young Adult","Wireless Mouse",Electronics,Electronics,5,94,0.020,472,POS,"Port Harcourt",SP099,"Opeyemi Ifeoma",$31,Returned
TXN04573,2024-01-09,2024,CUST04573,"Segun Pius",Female,53,Old,"Power Bank",Electronics,Electronics,10,178,0.040,1785,"Debit Card",Owerri,SP056,"Fola Chikere",$25,Returned
TXN04574,2022-05-23,2022,CUST04574,"Shola Chika",Male,45,"Middle Age","Bluetooth Speaker",Electronics,Electronics,5,278,0.060,1392,POS,Owerri,SP095,"Ugochukwu Patience",5%,Returned
TXN04575,2023-01-01,2023,CUST04575,"Amaka Chikere",Male,59,Old,Keyboard,Electronics,Electronics,9,278,0.060,2502,Cash,Lagos,SP015,"Ifeyinwa Nkemdilim",$39,Returned
TXN04576,2024-06-22,2024,CUST04576,"Tobi Anita",Male,41,"Middle Age","Flash Drive",Accessories,Accessories,12,156,0.030,1883,"Credit Card",Abuja,SP080,"Ada Nike",13%,Returned
TXN04577,2024-09-24,2024,CUST04577,"Efe Olufunke",Male,44,"Middle Age",Monitor,Electronics,Electronics,3,11,0.000,33,"Bank Transfer",Lagos,SP020,"Chinonso Ifeyinwa",None,Returned
TXN04578,2024-02-02,2024,CUST04578,"Fidelis Vivian",Female,25,"Young Adult",Charger,Accessories,Accessories,10,9,0.000,91,PayPal,Ibadan,SP041,"Fidelis Bola",None,Returned
TXN04579,2022-09-04,2022,CUST04579,"Ngozi Chikere",Male,31,Adult,"Bluetooth Speaker",Electronics,Electronics,7,254,0.050,1781,Cash,Jos,SP076,"Tunde Nnamdi",None,Returned
TXN04580,2023-09-13,2023,CUST04580,"Precious Anita",Female,55,Old,Monitor,Electronics,Electronics,1,159,0.030,159,"Credit Card",Ibadan,SP033,"Pius Temitope",None,Returned
TXN04581,2024-02-03,2024,CUST04581,"Nwafor Chinonso",Male,57,Old,Monitor,Electronics,Electronics,8,83,0.020,669,PayPal,Enugu,SP061,"Peace Sola",12%,Returned
TXN04582,2022-11-15,2022,CUST04582,"David Onyinye",Female,27,"Young Adult","Power Bank",Electronics,Electronics,6,273,0.050,1642,POS,Kano,SP052,"Seyi Ifeyinwa",15%,"Not Returned"
TXN04583,2023-10-10,2023,CUST04583,"Uzochi Daniel",Male,21,"Young Adult","Bluetooth Speaker",Electronics,Electronics,4,53,0.010,214,"Debit Card",Enugu,SP079,"Nike Femi",18%,"Not Returned"
TXN04584,2022-04-06,2022,CUST04584,"Nkemdilim Precious",Male,20,"Young Adult",Charger,Accessories,Accessories,15,176,0.040,2645,PayPal,Jos,SP095,"Olu Chizor",None,"Not Returned"
TXN04585,2023-06-17,2023,CUST04585,"Chinwe Chinonso",Male,19,"Young Adult",Keyboard,Electronics,Electronics,3,41,0.010,125,"Credit Card","Port Harcourt",SP035,"Seyi Juliet",None,"Not Returned"
TXN04586,2024-09-22,2024,CUST04586,"Bola Olu",Male,26,"Young Adult",Charger,Accessories,Accessories,12,131,0.030,1572,"Debit Card",Abuja,SP099,"Obinna Temitope",None,Returned
TXN04587,2024-08-15,2024,CUST04587,"Fola Seyi",Male,40,"Middle Age","Wireless Mouse",Electronics,Electronics,6,131,0.030,788,POS,Owerri,SP015,"Femi Aisha",$23,"Not Returned"
TXN04588,2023-06-15,2023,CUST04588,"Chinonso Olamide",Male,33,Adult,"Flash Drive",Accessories,Accessories,11,108,0.020,1197,POS,Kano,SP092,"Obinna Chizor",$13,Returned
TXN04589,2024-09-10,2024,CUST04589,"Adaobi Amarachi",Male,25,"Young Adult",Keyboard,Electronics,Electronics,13,259,0.050,3367,"Credit Card",Kano,SP099,"Nneka Chika",9%,"Not Returned"
TXN04590,2022-11-20,2022,CUST04590,"Nkechi Chisom",Male,37,Adult,Keyboard,Electronics,Electronics,1,213,0.040,213,Cash,"Port Harcourt",SP026,"Ngozi Nnamdi",None,Returned
TXN04591,2024-08-28,2024,CUST04591,"Tosin Fathia",Female,22,"Young Adult","Power Bank",Electronics,Electronics,2,17,0.000,34,"Credit Card","Port Harcourt",SP028,"Adaeze Zainab",$25,"Not Returned"
TXN04592,2024-04-25,2024,CUST04592,"Ayo Chika",Male,26,"Young Adult","USB Hub",Accessories,Accessories,5,179,0.040,899,"Debit Card",Owerri,SP035,"Anita Bola",$24,"Not Returned"
TXN04593,2024-07-14,2024,CUST04593,"Olufunke Chioma",Male,26,"Young Adult","Laptop Stand",Accessories,Accessories,13,25,0.010,327,"Bank Transfer",Abuja,SP020,"Tosin Ifeyinwa",$25,"Not Returned"
TXN04594,2024-07-09,2024,CUST04594,"Chinonso Damilola",Female,48,"Middle Age","Power Bank",Electronics,Electronics,11,95,0.020,1054,"Debit Card","Port Harcourt",SP076,"Blessing Simeon",18%,Returned
TXN04595,2024-09-11,2024,CUST04595,"Seyi Tope",Male,24,"Young Adult","Phone Case",Accessories,Accessories,9,287,0.060,2586,PayPal,Ibadan,SP003,"Fathia Chinedu",None,Returned
TXN04596,2022-11-13,2022,CUST04596,"Segun Chikere",Male,38,Adult,Monitor,Electronics,Electronics,11,143,0.030,1580,POS,Owerri,SP030,"Nnamdi Amaka",None,"Not Returned"
TXN04597,2023-08-25,2023,CUST04597,"Chidera Nnamdi",Male,36,Adult,Keyboard,Electronics,Electronics,10,224,0.040,2242,PayPal,Ibadan,SP011,"Ronke Ifeyinwa",None,Returned
TXN04598,2022-02-04,2022,CUST04598,"Chisom Olivia",Male,23,"Young Adult",Monitor,Electronics,Electronics,6,120,0.020,725,"Bank Transfer",Ibadan,SP019,"Efe Kelechi",$3,Returned
TXN04599,2022-04-13,2022,CUST04599,"David Chika",Female,27,"Young Adult",Charger,Accessories,Accessories,6,101,0.020,608,Cash,Jos,SP068,"Adesola Ada",None,"Not Returned"
TXN04600,2021-11-27,2021,CUST04600,"Ada Ugo",Female,36,Adult,Monitor,Electronics,Electronics,4,144,0.030,577,"Credit Card",Owerri,SP040,"Obinna Ifeyinwa",None,"Not Returned"
TXN04601,2022-10-01,2022,CUST04601,"Pius Emmanuela",Female,28,"Young Adult",Charger,Accessories,Accessories,13,97,0.020,1268,"Debit Card","Port Harcourt",SP004,"Nkemdilim Nneka",$24,Returned
TXN04602,2022-09-18,2022,CUST04602,"Hassan Ayo",Female,38,Adult,"USB Hub",Accessories,Accessories,8,283,0.060,2265,"Bank Transfer",Abuja,SP088,"Efe Obinna",None,"Not Returned"
TXN04603,2023-05-04,2023,CUST04603,"Chizor Ezinne",Female,45,"Middle Age",Monitor,Electronics,Electronics,10,177,0.040,1772,"Credit Card",Kano,SP066,"Chike Tope",None,Returned
TXN04604,2024-06-07,2024,CUST04604,"Chinonso Onyinye",Female,39,Adult,Keyboard,Electronics,Electronics,5,206,0.040,1032,POS,Enugu,SP067,"Vivian Ogechi",None,"Not Returned"
TXN04605,2023-06-19,2023,CUST04605,"Segun Adaeze",Female,22,"Young Adult","Phone Case",Accessories,Accessories,3,143,0.030,429,Cash,Owerri,SP046,"Sola Adesola",None,Returned
TXN04606,2023-01-21,2023,CUST04606,"Chinonso Ifechukwu",Male,60,Old,"Bluetooth Speaker",Electronics,Electronics,8,273,0.050,2187,"Debit Card","Port Harcourt",SP059,"Chukwuemeka Chinonso",13%,"Not Returned"
TXN04607,2024-06-10,2024,CUST04607,"Aisha Nwafor",Male,27,"Young Adult","Power Bank",Electronics,Electronics,7,104,0.020,729,PayPal,Owerri,SP049,"Ifeyinwa Adaobi",15%,Returned
TXN04608,2023-09-03,2023,CUST04608,"Chika Kelechi",Female,23,"Young Adult","Laptop Stand",Accessories,Accessories,14,145,0.030,2043,Cash,Ibadan,SP025,"Kelechi Uche",20%,Returned
TXN04609,2024-04-07,2024,CUST04609,"Ugo Femi",Male,26,"Young Adult",Charger,Accessories,Accessories,15,234,0.050,3520,"Debit Card",Abuja,SP026,"Kelechi Anita",None,Returned
TXN04610,2023-11-23,2023,CUST04610,"Oluwatobi Nkechi",Male,18,"Young Adult",Keyboard,Electronics,Electronics,1,96,0.020,96,PayPal,Owerri,SP046,"Tope Amina",$37,"Not Returned"
TXN04611,2024-04-23,2024,CUST04611,"Ugo Ngozi",Female,35,Adult,Charger,Accessories,Accessories,3,36,0.010,108,POS,Lagos,SP037,"Chukwudi Efe",None,Returned
TXN04612,2022-03-18,2022,CUST04612,"Nnenna Ugo",Female,51,Old,"Power Bank",Electronics,Electronics,5,83,0.020,415,"Debit Card","Port Harcourt",SP069,"Ifeyinwa Amaka",$38,"Not Returned"
TXN04613,2022-05-01,2022,CUST04613,"Tola Fidelis",Male,48,"Middle Age","Laptop Stand",Accessories,Accessories,6,220,0.040,1322,PayPal,Abuja,SP067,"Uzochi Shola",$13,Returned
TXN04614,2021-11-14,2021,CUST04614,"Chijioke Yemi",Male,52,Old,"Wireless Mouse",Electronics,Electronics,6,146,0.030,877,"Bank Transfer",Owerri,SP087,"Shola Nnenna",None,Returned
TXN04615,2024-08-03,2024,CUST04615,"Nkechi Benita",Female,39,Adult,"Phone Case",Accessories,Accessories,4,83,0.020,333,Cash,Kano,SP082,"Bola Favour",11%,"Not Returned"
TXN04616,2024-02-16,2024,CUST04616,"Daniel Hassan",Female,30,Adult,"USB Hub",Accessories,Accessories,8,260,0.050,2082,"Debit Card",Owerri,SP082,"Benita Ifechukwu",$4,Returned
TXN04617,2023-08-20,2023,CUST04617,"Tola Femi",Female,34,Adult,"Bluetooth Speaker",Electronics,Electronics,9,53,0.010,482,POS,Abuja,SP063,"Chisom Ifeyinwa",$18,"Not Returned"
TXN04618,2024-06-28,2024,CUST04618,"Amarachi Anita",Female,41,"Middle Age","Wireless Mouse",Electronics,Electronics,8,240,0.050,1924,"Bank Transfer",Enugu,SP070,"Ifechukwu Daniel",$17,"Not Returned"
TXN04619,2024-07-08,2024,CUST04619,"David Dayo",Male,53,Old,"Laptop Stand",Accessories,Accessories,6,228,0.050,1373,"Credit Card",Jos,SP030,"Damilola Micheal",None,"Not Returned"
TXN04620,2024-03-02,2024,CUST04620,"Kelechi Vivian",Female,51,Old,"Flash Drive",Accessories,Accessories,3,38,0.010,116,Cash,Enugu,SP074,"Tunde Nneka",$30,Returned
TXN04621,2022-07-21,2022,CUST04621,"Oyinade Femi",Female,25,"Young Adult",Charger,Accessories,Accessories,10,78,0.020,780,Cash,Lagos,SP026,"Pius Chizor",None,Returned
TXN04622,2023-05-20,2023,CUST04622,"Temitope Obinna",Female,54,Old,Monitor,Electronics,Electronics,13,26,0.010,338,"Debit Card",Owerri,SP041,"Favour Adaobi",None,"Not Returned"
TXN04623,2023-11-27,2023,CUST04623,"Chukwuemeka Ugo",Male,52,Old,"Wireless Mouse",Electronics,Electronics,3,196,0.040,590,"Bank Transfer",Abuja,SP028,"Nkemdilim Chisom",None,Returned
TXN04624,2023-04-27,2023,CUST04624,"Kelechi Chidera",Male,43,"Middle Age","Wireless Mouse",Electronics,Electronics,11,73,0.010,807,"Debit Card",Jos,SP090,"Ada Juliet",None,Returned
TXN04625,2022-07-04,2022,CUST04625,"Adaeze Nkem",Male,58,Old,"Wireless Mouse",Electronics,Electronics,13,51,0.010,670,PayPal,"Port Harcourt",SP074,"Emeka Adesola",6%,Returned
TXN04626,2022-12-31,2022,CUST04626,"Chinwe Uche",Male,44,"Middle Age","Power Bank",Electronics,Electronics,6,191,0.040,1151,"Credit Card",Jos,SP016,"Patience Benita",5%,Returned
TXN04627,2024-10-25,2024,CUST04627,"Chinedu Zainab",Male,29,"Young Adult","Wireless Mouse",Electronics,Electronics,14,49,0.010,693,"Credit Card",Enugu,SP097,"Olamide Amina",$31,Returned
TXN04628,2024-03-10,2024,CUST04628,"Ifeoma Olamide",Male,27,"Young Adult","Flash Drive",Accessories,Accessories,11,71,0.010,787,Cash,Jos,SP013,"Tola Anita",None,Returned
TXN04629,2024-02-09,2024,CUST04629,"Tola Aisha",Female,27,"Young Adult",Charger,Accessories,Accessories,7,277,0.060,1945,PayPal,Abuja,SP063,"Tunde Opeyemi",$16,"Not Returned"
TXN04630,2022-07-21,2022,CUST04630,"Olamide Chukwudi",Female,43,"Middle Age","Wireless Mouse",Electronics,Electronics,1,28,0.010,28,"Debit Card",Jos,SP071,"Micheal Temitope",None,Returned
TXN04631,2022-01-12,2022,CUST04631,"Daniel Ifeoma",Female,25,"Young Adult",Keyboard,Electronics,Electronics,14,214,0.040,2997,Cash,Enugu,SP028,"Nneka Nnenna",$21,Returned
TXN04632,2024-05-22,2024,CUST04632,"Damilola Ezinne",Female,33,Adult,"Laptop Stand",Accessories,Accessories,4,19,0.000,78,"Debit Card",Lagos,SP076,"Daniel Elijah",$3,Returned
TXN04633,2021-11-12,2021,CUST04633,"Ugochukwu Ifeyinwa",Male,39,Adult,Monitor,Electronics,Electronics,14,254,0.050,3564,"Debit Card",Abuja,SP065,"Segun Tola",None,Returned
TXN04634,2023-12-12,2023,CUST04634,"Obi Olamide",Male,32,Adult,"Wireless Mouse",Electronics,Electronics,14,116,0.020,1634,"Bank Transfer",Owerri,SP031,"Efe Seyi",None,Returned
TXN04635,2022-05-11,2022,CUST04635,"Opeyemi Daniel",Male,28,"Young Adult","Power Bank",Electronics,Electronics,8,140,0.030,1120,"Debit Card",Owerri,SP054,"Chidera Segun",7%,Returned
TXN04636,2023-11-11,2023,CUST04636,"Shola Ngozi",Male,30,Adult,"Wireless Mouse",Electronics,Electronics,5,229,0.050,1146,POS,Ibadan,SP029,"Oluwatobi Nnenna",None,Returned
TXN04637,2022-04-18,2022,CUST04637,"Ifechukwu Chinonso",Male,31,Adult,Keyboard,Electronics,Electronics,14,272,0.050,3815,Cash,Enugu,SP016,"Bola Emmanuela",$13,Returned
TXN04638,2023-10-31,2023,CUST04638,"Tope Hassan",Female,20,"Young Adult",Charger,Accessories,Accessories,4,295,0.060,1183,"Bank Transfer",Enugu,SP041,"Obi Adaeze",$44,"Not Returned"
TXN04639,2023-09-22,2023,CUST04639,"Bola Blessing",Male,53,Old,Monitor,Electronics,Electronics,5,69,0.010,347,Cash,Abuja,SP052,"Fathia Amaka",$3,"Not Returned"
TXN04640,2022-01-16,2022,CUST04640,"Bola Chinonso",Female,21,"Young Adult",Keyboard,Electronics,Electronics,1,116,0.020,116,"Bank Transfer","Port Harcourt",SP093,"Nneka Chinwe",$36,"Not Returned"
TXN04641,2022-03-04,2022,CUST04641,"Favour Chinonso",Female,43,"Middle Age","USB Hub",Accessories,Accessories,9,28,0.010,252,POS,Jos,SP086,"Chioma Ifeyinwa",16%,"Not Returned"
TXN04642,2022-03-08,2022,CUST04642,"Kola Tobi",Female,57,Old,Monitor,Electronics,Electronics,5,103,0.020,517,"Debit Card",Jos,SP030,"Tosin Pius",None,"Not Returned"
TXN04643,2023-11-30,2023,CUST04643,"Fidelis Blessing",Female,56,Old,"Bluetooth Speaker",Electronics,Electronics,8,112,0.020,902,PayPal,Owerri,SP044,"Ifechukwu Chikere",$41,Returned
TXN04644,2022-09-20,2022,CUST04644,"Fola Micheal",Male,27,"Young Adult","Phone Case",Accessories,Accessories,12,287,0.060,3449,"Debit Card",Kano,SP089,"Ogechi Chinonso",None,Returned
TXN04645,2023-11-10,2023,CUST04645,"Kelechi Oyinade",Male,25,"Young Adult","Power Bank",Electronics,Electronics,3,219,0.040,659,"Bank Transfer",Ibadan,SP047,"Tosin Uche",$24,"Not Returned"
TXN04646,2024-10-30,2024,CUST04646,"Temitayo Adaeze",Female,29,"Young Adult","Laptop Stand",Accessories,Accessories,3,185,0.040,555,Cash,Abuja,SP067,"Fidelis Efe",None,"Not Returned"
TXN04647,2024-10-18,2024,CUST04647,"Ifeyinwa Amaka",Female,20,"Young Adult",Monitor,Electronics,Electronics,4,9,0.000,38,"Debit Card",Enugu,SP002,"Seyi Ifeyinwa",19%,"Not Returned"
TXN04648,2023-11-07,2023,CUST04648,"Adesola Chike",Female,35,Adult,"Flash Drive",Accessories,Accessories,8,22,0.000,179,PayPal,Jos,SP098,"Chika Oluwatobi",11%,Returned
TXN04649,2023-04-03,2023,CUST04649,"Oluwatobi Patience",Male,45,"Middle Age","Power Bank",Electronics,Electronics,6,22,0.000,136,"Bank Transfer",Abuja,SP008,"Ronke Bola",None,Returned
TXN04650,2022-05-10,2022,CUST04650,"Obinna Chika",Female,24,"Young Adult",Keyboard,Electronics,Electronics,15,20,0.000,309,"Debit Card",Ibadan,SP014,"Oluwatobi Simeon",$12,Returned
TXN04651,2023-03-27,2023,CUST04651,"Nneka Olivia",Female,22,"Young Adult","USB Hub",Accessories,Accessories,15,257,0.050,3862,Cash,Lagos,SP078,"Aisha Ogechi",$16,"Not Returned"
TXN04652,2024-08-25,2024,CUST04652,"Tunde Emmanuela",Male,38,Adult,"Flash Drive",Accessories,Accessories,11,28,0.010,313,"Debit Card","Port Harcourt",SP005,"Chika Vivian",11%,Returned
TXN04653,2022-03-15,2022,CUST04653,"Kelechi Shola",Female,20,"Young Adult","Flash Drive",Accessories,Accessories,7,289,0.060,2023,"Debit Card",Enugu,SP084,"Tobi Chinedu",$16,"Not Returned"
TXN04654,2023-09-27,2023,CUST04654,"Damilola Ifeoma",Female,40,"Middle Age",Keyboard,Electronics,Electronics,6,142,0.030,856,POS,Jos,SP052,"Nike Chika",$28,Returned
TXN04655,2022-12-27,2022,CUST04655,"Jibola Patience",Female,48,"Middle Age","Bluetooth Speaker",Electronics,Electronics,3,150,0.030,450,POS,Ibadan,SP032,"Anita Bola",$10,Returned
TXN04656,2022-08-22,2022,CUST04656,"Micheal Ezinne",Female,31,Adult,"Flash Drive",Accessories,Accessories,7,90,0.020,631,PayPal,Enugu,SP065,"Anita Uche",$14,"Not Returned"
TXN04657,2022-06-16,2022,CUST04657,"Simeon Chukwudi",Male,37,Adult,Monitor,Electronics,Electronics,1,187,0.040,187,POS,Lagos,SP070,"Chukwuemeka Chinwe",5%,Returned
TXN04658,2023-01-06,2023,CUST04658,"Tola Tosin",Male,38,Adult,"Bluetooth Speaker",Electronics,Electronics,8,142,0.030,1139,"Bank Transfer",Kano,SP098,"Adebayo Olu",20%,"Not Returned"
TXN04659,2022-05-31,2022,CUST04659,"Chikere Ugochukwu",Female,35,Adult,"Wireless Mouse",Electronics,Electronics,3,70,0.010,211,POS,"Port Harcourt",SP086,"Chika Chikere",$22,Returned
TXN04660,2022-04-04,2022,CUST04660,"Olamide Vivian",Female,33,Adult,"Wireless Mouse",Electronics,Electronics,5,73,0.010,366,"Credit Card","Port Harcourt",SP021,"Nkemdilim Dayo",$30,"Not Returned"
TXN04661,2024-09-14,2024,CUST04661,"Sola Juliet",Female,41,"Middle Age",Keyboard,Electronics,Electronics,5,202,0.040,1010,PayPal,Owerri,SP079,"Amaka Juliet",$18,Returned
TXN04662,2021-12-10,2021,CUST04662,"Bola Onyinye",Male,41,"Middle Age",Charger,Accessories,Accessories,15,196,0.040,2942,"Debit Card",Lagos,SP076,"Chika Ifechukwu",10%,"Not Returned"
TXN04663,2022-11-04,2022,CUST04663,"Chika Emmanuela",Male,22,"Young Adult","Bluetooth Speaker",Electronics,Electronics,3,235,0.050,707,"Debit Card",Enugu,SP055,"Obinna Elijah",None,Returned
TXN04664,2023-05-26,2023,CUST04664,"Bola Chinwe",Female,32,Adult,"Phone Case",Accessories,Accessories,1,35,0.010,35,"Credit Card",Enugu,SP014,"Dayo Chinwe",None,Returned
TXN04665,2021-12-29,2021,CUST04665,"Segun Micheal",Female,55,Old,"USB Hub",Accessories,Accessories,10,277,0.060,2779,PayPal,Owerri,SP039,"Juliet Adaeze",$41,"Not Returned"
TXN04666,2023-12-12,2023,CUST04666,"Olivia Blessing",Female,51,Old,"Bluetooth Speaker",Electronics,Electronics,13,136,0.030,1776,POS,Kano,SP052,"Oyinade Sola",None,Returned
TXN04667,2024-04-03,2024,CUST04667,"Daniel Chukwudi",Male,19,"Young Adult","Power Bank",Electronics,Electronics,9,33,0.010,298,PayPal,Owerri,SP039,"Chijioke Yemi",$22,"Not Returned"
TXN04668,2024-08-03,2024,CUST04668,"Tope Chizor",Male,24,"Young Adult","Wireless Mouse",Electronics,Electronics,7,272,0.050,1907,POS,"Port Harcourt",SP040,"Onyinye Obi",$46,"Not Returned"
TXN04669,2023-02-10,2023,CUST04669,"Chike Kelechi",Female,21,"Young Adult","Flash Drive",Accessories,Accessories,13,265,0.050,3456,"Debit Card",Lagos,SP044,"Yemi Ezinne",$20,Returned
TXN04670,2023-03-01,2023,CUST04670,"Bola Shola",Female,45,"Middle Age",Charger,Accessories,Accessories,6,64,0.010,384,"Debit Card",Ibadan,SP068,"Ifeyinwa Temitayo",None,Returned
TXN04671,2023-05-18,2023,CUST04671,"Obinna Juliet",Female,26,"Young Adult","Laptop Stand",Accessories,Accessories,14,104,0.020,1456,POS,Owerri,SP054,"Olufunke Bola",$47,Returned
TXN04672,2024-03-29,2024,CUST04672,"Shola Dayo",Male,47,"Middle Age","Laptop Stand",Accessories,Accessories,10,109,0.020,1094,"Credit Card",Lagos,SP020,"Chidera Olu",17%,"Not Returned"
TXN04673,2023-11-03,2023,CUST04673,"Olivia Chukwuemeka",Male,56,Old,"Power Bank",Electronics,Electronics,10,155,0.030,1550,"Debit Card","Port Harcourt",SP078,"Chinwe Shola",None,Returned
TXN04674,2024-10-01,2024,CUST04674,"Amaka Benita",Male,50,Old,"Phone Case",Accessories,Accessories,5,288,0.060,1442,"Credit Card",Ibadan,SP029,"Pius Nike",$8,Returned
TXN04675,2022-09-11,2022,CUST04675,"Efe Chioma",Female,21,"Young Adult","Bluetooth Speaker",Electronics,Electronics,8,157,0.030,1260,PayPal,Ibadan,SP050,"Vivian Nneka",None,Returned
TXN04676,2024-08-17,2024,CUST04676,"Nnamdi Opeyemi",Male,18,"Young Adult",Keyboard,Electronics,Electronics,4,151,0.030,604,PayPal,Jos,SP077,"Adesola Olivia",None,"Not Returned"
TXN04677,2024-06-28,2024,CUST04677,"Chinwe Olufunke",Male,24,"Young Adult","Laptop Stand",Accessories,Accessories,4,92,0.020,368,POS,Abuja,SP016,"Dayo Nneka",$44,"Not Returned"
TXN04678,2022-05-04,2022,CUST04678,"Bola Ugochukwu",Female,33,Adult,"Power Bank",Electronics,Electronics,8,81,0.020,650,POS,Jos,SP004,"Tola Ogechi",10%,"Not Returned"
TXN04679,2022-05-21,2022,CUST04679,"Ugo Chukwudi",Male,31,Adult,Keyboard,Electronics,Electronics,4,223,0.040,895,"Credit Card",Jos,SP084,"Fola Adebayo",14%,Returned
TXN04680,2024-07-26,2024,CUST04680,"Peace Chinwe",Female,48,"Middle Age",Keyboard,Electronics,Electronics,14,108,0.020,1521,"Credit Card",Abuja,SP070,"Blessing Bola",11%,Returned
TXN04681,2022-07-02,2022,CUST04681,"Elijah Obinna",Male,25,"Young Adult",Charger,Accessories,Accessories,3,233,0.050,701,PayPal,Kano,SP013,"Ifeyinwa Adesola",$43,Returned
TXN04682,2022-12-15,2022,CUST04682,"Elijah Ada",Male,37,Adult,"Laptop Stand",Accessories,Accessories,4,259,0.050,1037,"Debit Card",Jos,SP062,"Chijioke Kola",$36,"Not Returned"
TXN04683,2024-02-16,2024,CUST04683,"Nnamdi Kola",Male,40,"Middle Age",Monitor,Electronics,Electronics,10,79,0.020,790,PayPal,Enugu,SP067,"Nwafor Nneka",17%,"Not Returned"
TXN04684,2024-10-16,2024,CUST04684,"Olivia Peace",Female,30,Adult,"Bluetooth Speaker",Electronics,Electronics,15,185,0.040,2782,"Debit Card",Ibadan,SP065,"Simeon Obinna",None,Returned
TXN04685,2023-04-25,2023,CUST04685,"Nwafor Olamide",Female,60,Old,Charger,Accessories,Accessories,2,66,0.010,132,"Debit Card",Ibadan,SP003,"Chidera David",None,Returned
TXN04686,2023-12-12,2023,CUST04686,"Chike Ugochukwu",Male,32,Adult,Keyboard,Electronics,Electronics,7,180,0.040,1262,"Credit Card",Owerri,SP081,"Chika Chukwudi",$8,"Not Returned"
TXN04687,2024-08-26,2024,CUST04687,"Adaobi Olamide",Male,51,Old,"USB Hub",Accessories,Accessories,15,25,0.010,389,POS,Ibadan,SP032,"Emeka David",$9,"Not Returned"
TXN04688,2022-07-10,2022,CUST04688,"Chidera Tope",Male,54,Old,"Flash Drive",Accessories,Accessories,6,216,0.040,1298,"Bank Transfer",Kano,SP001,"Juliet Efe",None,"Not Returned"
